station_name;bucket_start_timestamp;co2;extT;pm10;pm25;rh;day_of_week
SMART368;2024-02-28 09:00:00;413.2068965517241;15.406896551724138;9.413793103448276;1.2758620689655171;68.57586206896552;2.0
SMART368;2024-02-28 10:00:00;413.0;16.040000000000003;12.3;1.7333333333333334;67.02666666666667;2.0
SMART368;2024-02-28 11:00:00;414.6896551724138;17.224137931034484;14.10344827586207;2.0689655172413794;62.2;2.0
SMART368;2024-02-28 12:00:00;415.3103448275862;17.186206896551724;12.310344827586206;2.103448275862069;61.862068965517246;2.0
SMART368;2024-02-28 13:00:00;414.56666666666666;16.603333333333335;9.333333333333334;1.8333333333333333;64.02000000000001;2.0
SMART368;2024-02-28 14:00:00;415.3103448275862;16.368965517241378;9.689655172413794;1.827586206896552;65.09310344827587;2.0
SMART368;2024-02-28 15:00:00;417.3333333333333;15.903333333333334;6.466666666666667;1.0;67.24666666666667;2.0
SMART368;2024-02-28 16:00:00;416.6896551724138;15.724137931034484;7.137931034482759;1.0;66.73793103448276;2.0
SMART368;2024-02-28 17:00:00;414.7241379310345;15.506896551724138;6.965517241379311;1.0;67.14827586206897;2.0
SMART368;2024-02-28 18:00:00;413.3;15.536666666666669;12.933333333333334;2.033333333333333;67.2;2.0
SMART368;2024-02-28 19:00:00;411.0;15.582758620689654;16.82758620689655;3.034482758620689;65.55172413793103;2.0
SMART368;2024-02-28 20:00:00;409.6;15.553333333333336;12.233333333333333;2.1;65.88666666666667;2.0
SMART368;2024-02-28 21:00:00;408.2068965517241;15.49655172413793;8.448275862068966;1.3793103448275863;66.77931034482758;2.0
SMART368;2024-02-28 22:00:00;407.8965517241379;15.720689655172414;5.310344827586207;1.0;66.74827586206897;2.0
SMART368;2024-02-28 23:00:00;408.4666666666666;15.563333333333333;4.4;1.0;66.51333333333334;2.0
SMART07;2024-02-28 00:00:00;448.9736842105263;9.377894736842103;33.6578947368421;18.23684210526316;99.9;2.0
SMART07;2024-02-28 01:00:00;442.7105263157895;9.107894736842104;23.73684210526316;11.81578947368421;99.9;2.0
SMART07;2024-02-28 02:00:00;435.71794871794873;9.18205128205128;15.615384615384617;5.974358974358975;99.9;2.0
SMART07;2024-02-28 03:00:00;437.55263157894734;9.19763157894737;13.763157894736842;4.552631578947368;99.9;2.0
SMART07;2024-02-28 04:00:00;441.7894736842105;9.0;14.421052631578949;4.5;99.9;2.0
SMART07;2024-02-28 05:00:00;442.4871794871795;9.49974358974359;15.128205128205128;4.538461538461538;99.9;2.0
SMART07;2024-02-28 06:00:00;439.1891891891892;10.405135135135136;14.54054054054054;3.6216216216216215;99.9;2.0
SMART07;2024-02-28 07:00:00;424.5263157894737;12.38157894736842;12.394736842105264;2.473684210526316;98.6657894736842;2.0
SMART07;2024-02-28 08:00:00;425.2368421052632;13.428947368421053;12.026315789473683;2.3684210526315788;96.06578947368422;2.0
SMART07;2024-02-28 09:00:00;424.6923076923077;14.566666666666668;11.974358974358974;2.435897435897436;94.14102564102564;2.0
SMART07;2024-02-28 10:00:00;424.7567567567568;15.575675675675676;14.64864864864865;3.027027027027027;91.66486486486488;2.0
SMART07;2024-02-28 11:00:00;429.2631578947368;17.16184210526316;16.36842105263158;3.0;86.96842105263158;2.0
SMART07;2024-02-28 12:00:00;431.2564102564103;17.357179487179486;15.871794871794872;3.025641025641025;83.09692307692309;2.0
SMART07;2024-02-28 13:00:00;430.8157894736842;16.583947368421054;11.86842105263158;2.3157894736842106;84.87631578947368;2.0
SMART07;2024-02-28 14:00:00;433.2631578947368;16.25052631578947;11.578947368421051;2.3421052631578947;85.96842105263158;2.0
SMART07;2024-02-28 15:00:00;434.2894736842105;15.776315789473683;10.578947368421051;2.0;87.72368421052632;2.0
SMART07;2024-02-28 16:00:00;433.7567567567568;15.21081081081081;11.27027027027027;2.621621621621621;89.26486486486486;2.0
SMART07;2024-02-28 17:00:00;431.7142857142857;14.777142857142858;10.857142857142858;2.142857142857143;89.78;2.0
SMART07;2024-02-28 18:00:00;428.25;14.727777777777778;14.805555555555555;2.888888888888889;90.36944444444444;2.0
SMART07;2024-02-28 19:00:00;423.7631578947368;14.88157894736842;20.605263157894736;4.0;88.77368421052631;2.0
SMART07;2024-02-28 20:00:00;421.3589743589744;15.023076923076925;16.025641025641026;3.051282051282051;86.92051282051281;2.0
SMART07;2024-02-28 21:00:00;422.2;14.822857142857142;14.4;2.771428571428572;87.85142857142857;2.0
SMART07;2024-02-28 22:00:00;419.7837837837838;14.972972972972974;10.18918918918919;1.972972972972973;88.81081081081082;2.0
SMART07;2024-02-28 23:00:00;417.078947368421;14.926315789473684;9.789473684210526;1.8157894736842104;88.38157894736842;2.0
SMART374;2024-02-28 00:00:00;417.7241379310345;9.972413793103447;7.344827586206897;1.3448275862068966;90.63793103448276;2.0
SMART374;2024-02-28 01:00:00;420.1333333333333;10.126666666666669;7.933333333333334;1.8;90.63666666666668;2.0
SMART374;2024-02-28 02:00:00;417.2413793103448;10.013793103448275;7.9655172413793105;1.793103448275862;92.68275862068964;2.0
SMART374;2024-02-28 03:00:00;412.9333333333333;10.3;7.7;1.3333333333333333;88.45;2.0
SMART374;2024-02-28 04:00:00;416.0689655172414;10.313793103448276;9.586206896551724;1.6551724137931034;87.58275862068966;2.0
SMART374;2024-02-28 05:00:00;414.5517241379311;11.303448275862069;8.827586206896552;1.3793103448275863;82.2;2.0
SMART374;2024-02-28 06:00:00;411.3333333333333;11.866666666666667;8.133333333333333;1.0666666666666669;76.36;2.0
SMART374;2024-02-28 07:00:00;408.41379310344826;13.679310344827588;6.551724137931035;1.0;65.62068965517243;2.0
SMART374;2024-02-28 08:00:00;407.0;13.966666666666669;5.833333333333333;1.0666666666666669;65.42666666666666;2.0
SMART374;2024-02-28 09:00:00;406.5862068965517;14.744827586206895;7.068965517241379;1.0689655172413792;63.27586206896552;2.0
SMART374;2024-02-28 10:00:00;407.2;15.476666666666668;9.366666666666667;1.7;62.36000000000001;2.0
SMART374;2024-02-28 11:00:00;407.5172413793104;15.620689655172413;8.89655172413793;1.5517241379310345;63.51034482758621;2.0
SMART374;2024-02-28 12:00:00;407.7;15.35;6.466666666666667;1.5;64.45333333333333;2.0
SMART374;2024-02-28 13:00:00;408.6896551724138;15.296551724137933;5.137931034482759;1.2413793103448276;64.35172413793104;2.0
SMART374;2024-02-28 14:00:00;410.73333333333335;15.273333333333332;4.133333333333334;1.0333333333333334;65.27000000000001;2.0
SMART374;2024-02-28 15:00:00;413.7586206896552;14.748275862068963;2.7586206896551726;0.5517241379310345;67.74827586206897;2.0
SMART374;2024-02-28 16:00:00;412.56666666666666;14.93;2.7666666666666666;0.6;65.86666666666666;2.0
SMART374;2024-02-28 17:00:00;410.3793103448276;14.796551724137933;4.206896551724138;0.8275862068965517;66.25862068965517;2.0
SMART374;2024-02-28 18:00:00;409.5;14.796666666666669;8.866666666666667;1.6666666666666667;66.26666666666667;2.0
SMART374;2024-02-28 19:00:00;407.7241379310345;15.031034482758622;13.827586206896552;2.586206896551724;63.40689655172415;2.0
SMART374;2024-02-28 20:00:00;407.3;15.130000000000004;8.6;1.7;62.13666666666667;2.0
SMART374;2024-02-28 21:00:00;406.8;15.076666666666668;5.7;1.1;62.96333333333334;2.0
SMART374;2024-02-28 22:00:00;406.5172413793104;15.175862068965518;2.3448275862068964;0.7586206896551724;63.69655172413793;2.0
SMART374;2024-02-28 23:00:00;406.76666666666665;14.793333333333337;2.433333333333333;1.0;64.81333333333333;2.0
SMART365;2024-02-28 00:00:00;388.7586206896552;10.389655172413796;7.517241379310345;1.4827586206896552;91.39655172413794;2.0
SMART365;2024-02-28 01:00:00;390.8965517241379;10.572413793103449;7.931034482758621;1.827586206896552;90.91724137931035;2.0
SMART365;2024-02-28 02:00:00;388.4;10.48;8.566666666666666;2.0;92.44333333333331;2.0
